Log file open, 01/18/23 03:58:52
[2023.01.18-08.58.53:780][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.01.18-08.58.53:798][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.01.18-08.58.53:798][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.18-08.58.53:798][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.01.18-08.58.53:804][  0]LogDerivedDataCache: Speed tests for C:/Users/Kuroha/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2023.01.18-08.58.53:804][  0]LogDerivedDataCache: Display: Performance to C:/Users/Kuroha/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.01ms. RandomReadSpeed=371.85MBs, RandomWriteSpeed=288.49MBs. Assigned SpeedClass 'Local'
[2023.01.18-08.58.53:805][  0]LogDerivedDataCache: Using Local data cache path C:/Users/Kuroha/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.01.18-08.58.53:805][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.01.18-08.58.53:805][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.01.18-08.58.53:805][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.01.18-08.58.53:805][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.01.18-08.58.53:805][  0]LogShaderCompilers: Guid format shader working directory is -4 characters bigger than the processId version (E:/Unreal Projects/ObstacleAssault/ObstacleAssault/Intermediate/Shaders/WorkingDirectory/22476/).
[2023.01.18-08.58.53:805][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/Kuroha/AppData/Local/Temp/UnrealShaderWorkingDir/A93CE0664298620FE4F47A8B2C8C1FF3/'.
[2023.01.18-08.58.53:806][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.01.18-08.58.53:806][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 12 workers.
[2023.01.18-08.58.54:287][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.01.18-08.58.54:524][  0]LogShaderCompilers: Display: Compiling shader autogen file: E:/Unreal Projects/ObstacleAssault/ObstacleAssault/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.01.18-08.58.54:524][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.18-08.58.54:676][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.01.18-08.58.54:677][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.01.18-08.58.54:677][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.01.18-08.58.54:677][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.01.18-08.58.54:677][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.01.18-08.58.54:677][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.01.18-08.58.54:677][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.01.18-08.58.54:677][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.01.18-08.58.54:677][  0]LogInit: FStereoShaderAspects: ---
[2023.01.18-08.58.54:677][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.01.18-08.58.54:677][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.01.18-08.58.54:677][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.01.18-08.58.54:677][  0]LogInit: FStereoShaderAspects: ---
[2023.01.18-08.58.54:677][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.01.18-08.58.54:677][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.01.18-08.58.54:677][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.01.18-08.58.54:677][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.01.18-08.58.54:755][  0]LogSlate: Using FreeType 2.10.0
[2023.01.18-08.58.54:756][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.01.18-08.58.54:785][  0]LogAssetRegistry: FAssetRegistry took 0.0095 seconds to start up
[2023.01.18-08.58.54:789][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.01.18-08.58.54:851][  0]LogAssetRegistry: Error: Package E:/Unreal Projects/ObstacleAssault/ObstacleAssault/Content/LearningKit_Games/MaterialLibrary/Static/T_EnvTile_MetalGalvanized_BC.uasset has malformed tag
[2023.01.18-08.58.54:851][  0]LogAssetRegistry: Error: Package E:/Unreal Projects/ObstacleAssault/ObstacleAssault/Content/LearningKit_Games/MaterialLibrary/Static/T_EnvTile_MetalBrushed_N.uasset has malformed tag
[2023.01.18-08.58.54:936][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.01.18-08.58.55:210][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: Available device profiles:
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0344000][00000B3EC8FE3000 52] GlobalDefaults, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0345A00][00000B3ECB3EC800 52] Windows, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0345C00][00000B3EC8FC5000 52] WindowsEditor, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0345400][00000B3EBF347800 52] WindowsServer, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0343C00][00000B3EC8092800 52] WindowsClient, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0345000][00000B3EC870A000 52] IOS, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0345E00][00000B3EC8FC0000 52] iPadAir2, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0346400][00000B3ED0700000 52] IPadPro, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0346600][00000B3ED0702800 52] iPadAir3, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0343E00][00000B3ED0707800 52] iPadAir4, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0343800][00000B3ED070A000 52] iPadAir5, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0346E00][00000B3ED070C800 52] iPadMini4, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0343000][00000B3EC8705000 52] iPadMini5, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0346000][00000B3ED0705000 52] iPadMini6, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0348200][00000B3ED06C5000 52] iPhone6S, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0348400][00000B3ED06C2800 52] iPhone7, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0348600][00000B3ED06C0000 52] iPodTouch7, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0344800][00000B3ED06CA000 52] iPhone6SPlus, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0347200][00000B3ED06CC800 52] iPhone7Plus, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0345600][00000B3ECAEA7800 52] iPhoneSE, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0344C00][00000B3ED06F0000 52] iPhone8, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0344600][00000B3ED06F5000 52] iPhone8Plus, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0347800][00000B3ED06F7800 52] iPhoneX, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0346800][00000B3ED06FA000 52] iPhoneXS, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0348E00][00000B3ED06FC800 52] iPhoneXSMax, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0346C00][00000B3ED06C7800 52] iPhoneXR, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0345200][00000B3ED0710000 52] iPhone11, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0348A00][00000B3ED0715000 52] iPhone11Pro, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0343200][00000B3ED0717800 52] iPhone11ProMax, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0347600][00000B3ED071A000 52] iPhoneSE2, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0345800][00000B3ED071C800 52] iPhone12Mini, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0347E00][00000B3ED06F2800 52] iPhone12, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0346200][00000B3ED0720000 52] iPhone12Pro, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0347C00][00000B3ED0725000 52] iPhone12ProMax, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0344A00][00000B3ED0727800 52] iPhone13Mini, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0347A00][00000B3ED072A000 52] iPhone13, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0348000][00000B3ED072C800 52] iPhone13Pro, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0349000][00000B3ED0712800 52] iPhone13ProMax, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0344E00][00000B3ED0730000 52] iPhoneSE3, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0347400][00000B3ED0735000 52] iPhone14, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0344400][00000B3ED0737800 52] iPhone14Plus, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0349800][00000B3ED073A000 52] iPhone14Pro, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0348C00][00000B3ED073C800 52] iPhone14ProMax, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0349A00][00000B3ED0722800 52] iPadPro105, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0349E00][00000B3ED0740000 52] iPadPro129, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034A000][00000B3ED0745000 52] iPadPro97, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0349200][00000B3ED0747800 52] iPadPro2_129, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0349400][00000B3ED074A000 52] iPad5, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0348800][00000B3ED074C800 52] iPad6, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034A800][00000B3ED0732800 52] iPad7, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0343600][00000B3ED0750000 52] iPad8, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034AA00][00000B3ED0755000 52] iPad9, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034AE00][00000B3ED0757800 52] iPad10, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034B000][00000B3ED075A000 52] iPadPro11, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034A200][00000B3ED075C800 52] iPadPro2_11, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034A400][00000B3ED0742800 52] iPadPro3_11, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0346A00][00000B3ED0760000 52] iPadPro4_11, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034B800][00000B3ED0765000 52] iPadPro3_129, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0347000][00000B3ED0767800 52] iPadPro4_129, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034BA00][00000B3ED076A000 52] iPadPro5_129, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034BE00][00000B3ED076C800 52] iPadPro6_129, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034C000][00000B3ED0752800 52] AppleTV, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034B200][00000B3ED0780000 52] AppleTV4K, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034B400][00000B3ED0785000 52] AppleTV2_4K, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0349600][00000B3ED0787800 52] TVOS, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034DA00][00000B3ED078C800 52] Mac, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034DC00][00000B3ED078A000 52] MacEditor, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034D400][00000B3ED0762800 52] MacClient, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034B600][00000B3ED0790000 52] MacServer, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034E000][00000B3ED0797800 52] Linux, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034E200][00000B3ED0795000 52] LinuxEditor, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034CC00][00000B3ED079A000 52] LinuxArm64Editor, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034D200][00000B3ED079C800 52] LinuxArm64, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034CA00][00000B3ED0782800 52] LinuxClient, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034DE00][00000B3ED07A0000 52] LinuxArm64Client, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034C400][00000B3ED07A5000 52] LinuxServer, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034D600][00000B3ED07A7800 52] LinuxArm64Server, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034EE00][00000B3ED07AA000 52] Android, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034D800][00000B3ED07AC800 52] Android_Preview_OpenGL, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034A600][00000B3ED0792800 52] Android_Preview_Vulkan, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034C200][00000B3ED07B0000 52] Android_Low, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034E600][00000B3ED07B5000 52] Android_Mid, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034C800][00000B3ED07B7800 52] Android_High, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034EA00][00000B3ED07BA000 52] Android_Default, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034E800][00000B3ED07BC800 52] Android_Adreno4xx, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034F000][00000B3ED07A2800 52] Android_Adreno5xx_Low, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034BC00][00000B3ED07C0000 52] Android_Adreno5xx, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034EC00][00000B3ED07C5000 52] Android_Adreno6xx, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034CE00][00000B3ED07C7800 52] Android_Adreno6xx_Vulkan, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034F800][00000B3ED07CA000 52] Android_Adreno7xx, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034D000][00000B3ED07CC800 52] Android_Adreno7xx_Vulkan, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034FA00][00000B3ED07B2800 52] Android_Mali_T6xx, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED034FE00][00000B3ED07D0000 52] Android_Mali_T7xx, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED0DAF200][00000B3ED07D5000 52] Android_Mali_T8xx, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3EC86D0800][00000B3ED07D7800 52] Android_Mali_G71, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED07F0000][00000B3ED07DA000 52] Android_Mali_G72, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED07F1200][00000B3ED07DC800 52] Android_Mali_G72_Vulkan, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED07F1000][00000B3ED07C2800 52] Android_Mali_G76, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED07F1A00][00000B3ED07E0000 52] Android_Mali_G76_Vulkan, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED07F0800][00000B3ED07E5000 52] Android_Mali_G77, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED07F1400][00000B3ED07E7800 52] Android_Mali_G77_Vulkan, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED07F0A00][00000B3ED07EA000 52] Android_Mali_G78, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED07F0E00][00000B3ED07EC800 52] Android_Mali_G78_Vulkan, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED07F2000][00000B3ED07D2800 52] Android_Mali_G710, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED07F0200][00000B3ED1210000 52] Android_Mali_G710_Vulkan, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED07F0400][00000B3ED1215000 52] Android_Xclipse_920, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED07F1E00][00000B3ED1217800 52] Android_Xclipse_920_Vulkan, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED07F2800][00000B3ED121A000 52] Android_Vulkan_SM5, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED07F1C00][00000B3ED121C800 52] Android_PowerVR_G6xxx, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED07F2A00][00000B3ED07E2800 52] Android_PowerVR_GT7xxx, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED07F2E00][00000B3ED1220000 52] Android_PowerVR_GE8xxx, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED07F0C00][00000B3ED1225000 52] Android_PowerVR_GM9xxx, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED07F2C00][00000B3ED1227800 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED07F1800][00000B3ED122A000 52] Android_TegraK1, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED07F3600][00000B3ED122C800 52] Android_Unknown_Vulkan, 
[2023.01.18-08.58.55:210][  0]LogDeviceProfileManager: 	[00000B3ED07F2400][00000B3ED1212800 52] Oculus_Quest, 
[2023.01.18-08.58.55:211][  0]LogDeviceProfileManager: 	[00000B3ED07F2200][00000B3ED1230000 52] Oculus_Quest2, 
[2023.01.18-08.58.55:211][  0]LogDeviceProfileManager: 	[00000B3ED07F4000][00000B3ED1235000 52] HoloLens, 
[2023.01.18-08.58.55:211][  0]LogDeviceProfileManager: Active device profile: [00000B3ED0345C00][00000B3EC8FC5000 52] WindowsEditor
[2023.01.18-08.58.55:211][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.01.18-08.58.55:211][  0]LogShaderCompilers: Display: Compiling shader autogen file: E:/Unreal Projects/ObstacleAssault/ObstacleAssault/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.01.18-08.58.55:211][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.18-08.58.55:211][  0]LogShaderCompilers: Display: Compiling shader autogen file: E:/Unreal Projects/ObstacleAssault/ObstacleAssault/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.01.18-08.58.55:211][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.18-08.58.55:212][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2023.01.18-08.58.55:212][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.18-08.58.55:212][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.18-08.58.55:212][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
